Ano do Gasto;Elemento;Fonte de Recursos1;Programa1;Projeto / Atividade;Subfunção1;Table Names;Órgão1;Abr;Ago;Dez;Fev;Jan;Jul;Jun;Mai;Mar;Nov;Out;Set;Valor Empenhado
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;9474;-627;0;0;0;0;0;4330;97476;69846;19095;199595
2019;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;16925;0;0;0;0;8800;0;0;16600;4001;0;46326
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;97205;2719474;-81942;186773;0;223473;143066;442246;82167;469100;427380;400319;5109265
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;8021 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;1488370;313044;-112195;368;0;6815549;299864;51098;115;4577010;-232226;1879921;15080923
2019;33904600 - Auxílio Alimentação;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;-2020234;725508;0;0;2020234;2025527;4196107;2036054;0;2205110;0;11188310
2019;33904900 - Auxílio Transporte;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;-762679;0;0;0;762678;2723356;1108590;711523;0;781886;0;5325356
2019;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;21313;-3100;0;14491;0;1439;19676;75262;4776;0;0;0;133857
2019;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;0;0;0;0;0;0;473;0;0;0;473
2019;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;8021 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;-823739;0;0;0;823738;0;0;0;0;0;0;0
2019;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;0;0;0;0;0;0;0;8800;0;0;8800
2019;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;14378130;0;0;0;0;0;0;0;0;0;14378130
2019;33904600 - Auxílio Alimentação;101 - Ordinários Não Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;2913328;0;0;0;0;0;0;0;0;0;2913328
2019;31911300 - Obrigações Patronais;102 - Fundo Estadual de Equilíbrio Fiscal;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;9941976;0;0;0;0;0;0;0;0;0;9941976
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;120 - Ressarcimento de Pessoal;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;52 - SECRETARIA DE ESTADO DE POLICIA CIVIL;0;0;5729449;0;0;0;0;0;0;0;0;0;5729449
2019;31901300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;52 - Secretaria de Estado de Policia Civil;0;0;-20551;0;0;0;0;0;0;42849;23223;0;77635
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;52 - Secretaria de Estado de Policia Civil;0;0;0;0;0;0;0;0;0;0;0;0;35268127
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;-147;0;0;0;0;4812749;0;0;0;187250;4999853
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;958972;0;0;0;0;0;0;0;260250;0;1219222
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;135
2019;31901300 - Obrigações Patronais;230 - Recursos Próprios;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;82532
2019;31901600 - Outras Despesas Variáveis - Pessoal Civil;230 - Recursos Próprios;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;561737
2019;31909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;10087
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0479 - Segurança no Trânsito;4442 - Fiscalização no Trânsito;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;58548
2019;33904000 - Serviços de Tecnologia da Informação e Comuni;230 - Recursos Próprios;0479 - Segurança no Trânsito;4442 - Fiscalização no Trânsito;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;135000
2019;33901400 - Diárias - Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;11775;27925;28577;49183;0;67752;30420;53370;25476;21395;25958;59842;401676
2019;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;-21996567;0;0;0;920775;0;17400;31721791;0;0;10663399
2019;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;140654;0;-12384;53724;0;16350;177500;22940;214000;76500;229760;306030;1225075
2019;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;43278;52459;0;763983;95806;-37700;263974;298388;17196;0;0;1497388
2019;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4120 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;1156;0;498399;0;0;23241;0;0;3176;0;525973
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;3280294;2965873;-10716608;-241982;24837794;7232467;2971791;1083869;0;32591106;544324;344572;64893506
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;-3227410;88020;16763058;20890262;79954275;1787113;502473;13433167;14413197;15128578;21690058;-696690;180726107
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4120 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;20410811;-1472348;2606050;4260923;8939871;11507;3654086;0;4034;2278891;5443694;5414;46142938
2019;33909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;312665;0;0;0;0;0;0;0;0;0;312665
2019;33909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;284;2189957;1018574;11181804;4659502;701391;3254;8815132;0;0;708768;0;29278668
2019;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;7713701;-15;0;36670;5357037;7191146;16649374;39367986;0;0;0;76315902
2019;44905100 - Obras e Instalações;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;1400000;-23981804;0;0;1554933;3589660;3449284;0;28053359;0;0;14065433
2019;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3836 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;7933768;7335;0;0;0;-7665100;0;0;0;0;33243;0;309246
2019;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4111 -;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;533400;533400
2019;33901400 - Diárias - Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4111 - Atendimento do Serviço de Registro de Veículo;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;8603
2019;33901400 - Diárias - Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4120 - Atendimento do Serviço de Habilitação de Moto;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;6200
2019;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4111 - Atendimento do Serviço de Registro de Veículo;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;77040
2019;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4120 - Atendimento do Serviço de Habilitação de Moto;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;33859
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4120 - Atendimento do Serviço de Habilitação de Moto;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;563512
2019;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0479 - Segurança no Trânsito;4111 - Atendimento do Serviço de Registro de Veículo;125 - Normatização e Fiscalização;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;80000
2019;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 - Atividade de Segurança da SSMGSI;181 - Policiamento;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;17274
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 - Atividade de Segurança da SSMGSI;181 - Policiamento;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;10000
2019;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;0077 - Elaboração e Disseminação de Informações Sobr;5356 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;1145;0;84;0;0;1229
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0077 - Elaboração e Disseminação de Informações Sobr;1012 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;19427;0;0;19427
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0077 - Elaboração e Disseminação de Informações Sobr;5356 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;26431;0;26431
2019;33903000 - Material de Consumo;230 - Recursos Próprios;0064 - Modernização dos Serviços Operacionais do DET;8286 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;5000000;-40948;0;0;0;12000000;0;0;0;0;0;16959052
2019;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;8286 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;-6358;0;0;0;-12000000;0;32962689;0;0;0;20956331
2019;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;8308 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;1000000;-1861637;0;0;0;0;1000000;1000000;2899258;0;0;4037622
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;8308 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;1219043;2242536;12468632;0;0;2224224;2073512;3473911;2852996;7951685;1941238;149074;36596854
2019;33909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;8308 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;291391;-82047;0;0;0;91976;334608;0;1974046;0;0;0;2609976
2019;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;8308 -;181 - Policiamento;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;3202099;0;0;0;0;0;0;0;0;0;3202099
2019;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 -;181 - Policiamento;Gastos_rj_2019.csv;21 - Secretaria de Estado da Casa Civil e Governan;1296;27369;76990;5153;0;12997;10830;11109;1258;30078;63184;6079;246343
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 -;181 - Policiamento;Gastos_rj_2019.csv;21 - Secretaria de Estado da Casa Civil e Governan;0;0;-1441;0;0;0;0;0;0;0;0;33500;32059
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 -;181 - Policiamento;Gastos_rj_2019.csv;21 - Secretaria de Estado da Casa Civil e Governan;20000;20000;-2997;20000;0;20000;20000;0;0;40000;20000;8000;165003
2019;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2281 -;181 - Policiamento;Gastos_rj_2019.csv;21 - Secretaria de Estado da Casa Civil e Governan;0;0;0;0;0;0;0;0;0;-155;0;9350;9195
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;8198 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;10527;0;-4276;3721;3721;0;351500;0;176000;0;0;0;541194
2019;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;24531;0;234015;67902;0;0;0;28353;50381;6220;8892;14475;434772
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;0;0;0;0;0;0;0;0;125;0;125
2019;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;52967;0;0;0;10576;0;23410;0;0;0;86954
2019;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;0053 - Atuação e desenvolvimento da Inteligência de;5369 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;906432;0;0;0;0;0;0;0;0;0;906432
2019;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;0067 - Gestão da Tecnologia da Informação, Comunicaç;8277 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;321094;0;0;0;0;0;0;0;0;0;321094
2019;33903000 - Material de Consumo;212 - Transferências Voluntárias;0070 - Gestão Operacional da Polícia;5424 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;0;0;0;174900;195267;0;0;0;0;0;370167
2019;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;0070 - Gestão Operacional da Polícia;5424 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;6503576;0;0;0;18884677;158882;0;0;0;0;25547136
2019;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;0070 - Gestão Operacional da Polícia;5424 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;314393;0;0;0;0;0;0;0;0;0;314393
2019;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;0082 - Fortalecimento da Valorização Profissional;1024 -;181 - Policiamento;Gastos_rj_2019.csv;26 - Secretaria de Estado de Segurança - Em Extinç;0;0;517940;0;0;0;0;0;0;0;0;0;517940
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;2061 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-381556;220491;0;0;0;258354;500000;193500;703771;35000;1529561
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;2878 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-5563515;0;0;0;0;0;0;0;0;20000000;14436485
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;2061 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;17378;2517983;-3983509;660000;0;3297498;0;600000;3000000;0;9555;0;6118906
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;2878 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;552123;0;-7475124;0;0;0;531426;584440;9410596;0;0;272228;3875692
2019;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;0070 - Gestão Operacional da Polícia;2061 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-247900;0;0;0;0;0;247900;0;0;0;0
2019;31900100 - Aposentadorias e Reformas;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;28301;0;0;28301
2019;31900500 - Outros Benefícios Previdenciários do Servidor;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;2754;4955;0;7710
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;1819804;0;0;0;0;0;0;4447;20409;0;1844661
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-1;0;0;0;0;0;0;2458631;0;0;2458631
2019;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;64814029;0;0;0;0;0;0;295698166;0;0;360512196
2019;31901300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;298079;0;0;0;0;0;0;595954;1029324;0;1923358
2019;31901300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;121418;0;0;121418
2019;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;5130147;0;0;0;0;0;0;3860552;14248894;0;23239594
2019;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5578 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;2508101;4973627;1834007;601000;5965434;0;0;0;2289023;2718599;2549971;2478344;25918107
2019;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;9288350;17265265;12300663;0;15705743;0;0;0;3547150;8938359;8562635;8412725;84020894
2019;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;-7196070;7196069;0;0
2019;31911300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;31691464;0;0;31691464
2019;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-144208;0;0;0;0;0;0;0;1386496;0;1242288
2019;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5578 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;-36636;0;0;0;0;0;0;134333;0;0;97698
2019;33901400 - Diárias - Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5578 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;184663;0;0;184663
2019;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 -;181 - Policiamento;Gastos_rj_2019.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;7006;0;0;0;0;0;0;92500;0;0;99506
