Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900400 - Contratação Por Tempo Determinado;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;417.684,20;0;0;417.684,20
16 - Secretaria de Estado de Defesa Civil e Corpo ;31911300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;1.756.551,89;3.522,34;1.737.384,85;3.497.459,08
16 - Secretaria de Estado de Defesa Civil e Corpo ;33900800 - Outros Benefícios Assistenciais do Servidor e;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;79.057,42;44.082,69;77.099,00;200.239,11
16 - Secretaria de Estado de Defesa Civil e Corpo ;33904900 - Auxílio Transporte;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;979.353,89;0;866.414,99;1.845.768,88
16 - Secretaria de Estado de Defesa Civil e Corpo ;33909200 - Despesas de Exercícios Anteriores;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;1.983,87;5.933,44;1.556,45;9.473,76
52 - Secretaria de Estado de Policia Civil        ;31901300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;43.674,59;47.779,83;33.243,69;124.698,11
52 - Secretaria de Estado de Policia Civil        ;31909100 - Sentenças Judiciais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;8.629,46;8.629,46;0;17.258,92
52 - Secretaria de Estado de Policia Civil        ;31911300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;23.537.323,33;0;0;23.537.323,33
52 - Secretaria de Estado de Policia Civil        ;33904600 - Auxílio Alimentação;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;2.025.414,35;0;0;2.025.414,35
52 - Secretaria de Estado de Policia Civil        ;33904900 - Auxílio Transporte;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;704.945,65;0;0;704.945,65
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;3.154,00;6.274,00;27.263,50;533;0;0;0;0;-8.759,00;-226;0;0;28.239,50
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;114.003,63;1.025.593,91;0;26.366,57;990.000,00;1.228.220,00;0;0;0;0;0;-382.888,58;3.001.295,53
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;300.000,00;2.414.006,73;-63.099,76;823.512,42;0;0;0;-325,6;-65.266,83;-335,13;-55.711,56;3.352.780,27
16 - Secretaria de Estado de Defesa Civil e Corpo ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;182 - Defesa Civil;0444 - Prevenção e Resposta ao Risco e Recuperação d;8020 -  ;0;29.740,74;0;0;0;0;0;0;0;0;0;-22.790,00;6.950,74
51 - Secretaria de Estado de Polícia Militar      ;33900800 - Outros Benefícios Assistenciais do Servidor e;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;792.000,00;1.989.185,81;-913.000,00;-149.300,50;0;0;0;0;0;-288.739,19;1.430.146,12
51 - Secretaria de Estado de Polícia Militar      ;31911300 - Obrigações Patronais;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;6.395.175,58;4.785.146,52;0;0;0;0;0;5.475.711,35;82,78;0;16.656.116,23
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2062 -  ;0;0;364.467,16;110.916,36;364.467,32;0;0;0;0;0;0;-50.450,68;789.400,16
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;190.767,25;0;0;0;0;0;0;0;0;190.767,25
52 - Secretaria de Estado de Policia Civil        ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;1.295.760,12;0;0;-609,69;0;0;0;0;0;1.295.150,43
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2061 -  ;0;0;0;0;118.292,46;0;0;0;0;0;0;-55.559,29;62.733,17
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2061 -  ;0;0;0;0;1.318.923,05;0;0;0;0;0;-569.091,30;0;749.831,75
51 - Secretaria de Estado de Polícia Militar      ;33903600 - Outros Serviços de Terceiros - Pessoa Física;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;112.300,50;0;0;0;0;0;12.675,47;124.975,97
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;687.583,00;0;0;0;792.971,90;955.701,40;13;2.436.269,30
51 - Secretaria de Estado de Polícia Militar      ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;511,12;0;0;0;511,12
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;3.625.946,86;14.505.662,95;5.420.599,17;0;23.552.208,98
51 - Secretaria de Estado de Polícia Militar      ;31909100 - Sentenças Judiciais;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;478,4;0;0;0;478,4
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;120 - Ressarcimento de Pessoal;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2055 -  ;0;0;0;0;0;0;0;0;8.800,00;0;42.738,06;-20.973,00;30.565,06
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;357.000,00;0;-357.000,00;0
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;28.112,06;2.959,48;0;31.071,54
51 - Secretaria de Estado de Polícia Militar      ;31909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;1.196.600,08;0;0;1.196.600,08
51 - Secretaria de Estado de Polícia Militar      ;33901900 - Auxílio-Fardamento;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;20.534,81;0;-20.534,81;0
51 - Secretaria de Estado de Polícia Militar      ;33904600 - Auxílio Alimentação;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;162,6;0;162,6
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;20.534,81;20.534,81
16 - Secretaria de Estado de Defesa Civil e Corpo ;33903000 - Material de Consumo;122 - Adicional do ICMS - FECP;182 - Defesa Civil;0444 - Prevenção e Resposta ao Risco e Recuperação d;8020 - Preparação para Emergências e Desastres;0;0;0;0;0;0;0;0;0;0;0;0;2.180,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900400 - Contratação Por Tempo Determinado;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;429.914,54;425.982,66;411.361,60;412.955,53;0;0;0;1.680.214,33
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;286.581,15;303.495,75;292.614,03;294.545,82;-33.030,02;0;-5.352,03;1.138.854,70
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;71.815.262,49;70.893.525,76;81.038.710,59;81.201.856,24;-82.360,42;0;0;304.866.994,66
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.036,00;751,82;915,82;839,76;0;0;0;3.543,40
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901600 - Outras Despesas Variáveis - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;248.000,35;248.872,35;247.551,68;249.654,01;-7.060,97;0;0;987.017,42
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;18.065.323,82;18.224.481,51;18.100.119,87;0;0;0;0;54.389.925,20
16 - Secretaria de Estado de Defesa Civil e Corpo ;31909200 - Despesas de Exercícios Anteriores;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;498.564,92;35.959,85;25.226,31;1.758.801,38;0;0;0;2.318.552,46
16 - Secretaria de Estado de Defesa Civil e Corpo ;31911300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.731.160,59;1.748.359,72;1.737.910,20;1.735.610,31;-1.732.259,01;0;0;5.220.781,81
16 - Secretaria de Estado de Defesa Civil e Corpo ;33900800 - Outros Benefícios Assistenciais do Servidor e;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;82.987,98;150.118,32;100.354,20;115.539,18;8.790,80;0;0;457.790,48
16 - Secretaria de Estado de Defesa Civil e Corpo ;33904900 - Auxílio Transporte;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;967.646,51;1.030.149,93;1.005.763,66;995.677,90;0;0;0;3.999.238,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;33909200 - Despesas de Exercícios Anteriores;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.089,52;329,32;5.648,39;0;0;0;0;7.067,23
51 - Secretaria de Estado de Polícia Militar      ;31900100 - Aposentadorias e Reformas;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;135.033,62;135.987,08;131.103,09;140.967,74;33.917,85;0;0;577.009,38
51 - Secretaria de Estado de Polícia Militar      ;31900300 - Pensões do RPPS e do Militar;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;2.211.247,67;2.244.526,55;2.206.265,26;2.191.743,76;2.198.199,80;0;0;11.051.983,04
51 - Secretaria de Estado de Polícia Militar      ;31900400 - Contratação Por Tempo Determinado;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;650.379,08;631.936,23;602.516,19;577.462,49;429.344,72;0;0;2.891.638,71
51 - Secretaria de Estado de Polícia Militar      ;31900500 - Outros Benefícios Previdenciários do Servidor;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;2.241,40;6.241,40;6.045,00;6.032,40;7.256,41;0;0;27.816,61
51 - Secretaria de Estado de Polícia Militar      ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.253.506,89;1.192.194,91;1.171.376,75;1.321.354,47;1.427.056,43;511,12;0;6.366.000,57
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;196.000.770,07;246.815.898,23;245.603.277,48;231.964.564,55;-2.977,24;-7.531.679,74;7.575.314,64;920.425.167,99
51 - Secretaria de Estado de Polícia Militar      ;31901600 - Outras Despesas Variáveis - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.022.309,61;973.259,29;984.410,12;947.030,68;966.507,43;0;0;4.893.517,13
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;67.548.594,44;0;16.698.565,32;9.397.118,75;3.257.203,73;0;0;96.901.482,24
51 - Secretaria de Estado de Polícia Militar      ;31909100 - Sentenças Judiciais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;478,4;478,4;478,4;0;478,4;0;0;1.913,60
51 - Secretaria de Estado de Polícia Militar      ;31909200 - Despesas de Exercícios Anteriores;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;2.146.785,95;952.855,49;568.185,85;0;0;0;0;3.667.827,29
52 - Secretaria de Estado de Policia Civil        ;31900300 - Pensões do RPPS e do Militar;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;46.726,96;203.701,63;0;0;0;0;0;250.428,59
52 - Secretaria de Estado de Policia Civil        ;31900700 - Contribuição a Entidades Fechadas de Previdên;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;157.025,94;157.393,17;158.568,47;157.082,32;0;0;0;630.069,90
52 - Secretaria de Estado de Policia Civil        ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;93.867.636,91;91.281.777,21;91.748.777,10;91.908.401,81;-48.166,68;0;0;368.758.426,35
52 - Secretaria de Estado de Policia Civil        ;31901300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;29.489,64;198.964,48;250.632,39;-200.512,34;0;0;0;278.574,17
52 - Secretaria de Estado de Policia Civil        ;31901600 - Outras Despesas Variáveis - Pessoal Civil;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;10.864.629,77;11.226.298,85;13.547.722,80;13.387.805,23;-10.240,99;0;0;49.016.215,66
52 - Secretaria de Estado de Policia Civil        ;31911300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;23.753.732,43;20.686.686,56;26.712.347,70;23.534.311,71;0;0;0;94.687.078,40
52 - Secretaria de Estado de Policia Civil        ;33904600 - Auxílio Alimentação;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.969.842,82;2.052.979,63;2.003.587,25;2.049.959,68;0;0;0;8.076.369,38
52 - Secretaria de Estado de Policia Civil        ;33904900 - Auxílio Transporte;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;689.779,71;720.019,67;701.432,92;716.115,61;0;0;0;2.827.347,91
51 - Secretaria de Estado de Polícia Militar      ;33900800 - Outros Benefícios Assistenciais do Servidor e;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;206.138,97;198.767,90;200.642,20;0;0;0;605.549,07
51 - Secretaria de Estado de Polícia Militar      ;33901900 - Auxílio-Fardamento;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;236.063,27;123.503,45;193.205,90;0;0;-24.999,04;527.773,58
51 - Secretaria de Estado de Polícia Militar      ;33904600 - Auxílio Alimentação;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;2.675.809,24;2.749.256,04;2.845.490,38;-524,28;0;0;8.270.031,38
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;3.798.129,08;3.799.838,99;3.787.243,68;0;-496;0;11.384.715,75
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;50.505,58;17.913,03;15.514,91;0;0;24.999,04;108.932,56
51 - Secretaria de Estado de Polícia Militar      ;33913000 - Material de Consumo;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;4.666.081,67;4.666.081,67;4.666.081,67;0;0;0;13.998.245,01
52 - Secretaria de Estado de Policia Civil        ;33900800 - Outros Benefícios Assistenciais do Servidor e;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;28.325,43;3.147,27;0;0;0;0;31.472,70
51 - Secretaria de Estado de Polícia Militar      ;31901300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;166.114,37;166.877,73;0;0;0;332.992,10
51 - Secretaria de Estado de Polícia Militar      ;31911300 - Obrigações Patronais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;5.600.103,30;706.751,60;0;0;0;6.306.854,90
52 - Secretaria de Estado de Policia Civil        ;31909100 - Sentenças Judiciais;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;8.629,46;0;0;0;0;8.629,46
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900300 - Pensões do RPPS e do Militar;196 - Auxílio Financeiro da União para Mitigação do;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;169.658,64;-169.658,64;0;0;0
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;4.680.134,83;4.924.319,00;7.262.829,03;3.377.832,49;5.644.728,19;5.326.610,28;27.343.753,81;-1.499.999,17;6.499.997,06;-2.269.477,97;1.262.558,26;5.286.915,51;74.340.378,65
51 - Secretaria de Estado de Polícia Militar      ;33904600 - Auxílio Alimentação;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;414.337,50;424.350,00;420.862,50;474.073,00;475.112,00;457.672,50;546.637,50;1.551.282,50;-23.456,50;955.729,58;-271.648,08;461.812,50;6.467.265,00
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;666.671,50;-182.096,50;243.165,00;273.910,00;274.508,00;264.433,00;315.835,00;305.292,00;300.729,00;297.843,00;374.127,00;266.825,00;3.736.642,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;57.300,00;58.650,00;0;235.050,00;0;117.300,00;119.550,00;111.000,00;64.050,00;820.650,00
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;2.622.280,73;0;0;0;0;0;0;0;0;0;2.622.280,73
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;27.169,33;0;0;6.910,66;0;0;0;0;0;-34.079,99;0
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;0;0;0;157.438,56;0;0;0;0;0;0;157.438,56
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;0;0;0;167.154,17;0;0;0;0;0;-66.815,91;100.338,26
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;0;0;0;221.235,00;0;0;0;3.920,00;0;-3.920,00;221.235,00
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;850.000,00;-850.000,00;0;0;0;0
51 - Secretaria de Estado de Polícia Militar      ;33909300 - Indenizações e Restituições;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;9.112.450,97;0;0;0;0;9.112.450,97
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;1.800.000,00;2.400.000,00;2.300.000,00;552.378,04;21.100,00;0;79.124,56;0;785.340,08;0;0;7.014.220,31;14.952.162,99
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;56.555,56;23.095,19;25.000,00;63.500,00;202.498,03;12.154,88;257.496,79;357.315,14;47.924,20;108.204,29;130.459,29;-116.788,02;1.167.415,35
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;7,32;0;0;0;0;0;0;0;0;0;0;-7,32;0
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;2.477.867,53;403.273,57;7.226.748,40;642.649,62;2.607.215,33;1.058.941,97;7.120.535,96;2.926.250,36;1.826.494,14;1.716.148,22;10.493.363,70;2.133.699,15;40.633.187,95
51 - Secretaria de Estado de Polícia Militar      ;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;103.732,76;0;20.352,00;32.930,84;40.800,00;0;0;0;0;0;26.974,80;12.000,00;236.790,40
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;1.503.347,14;104.628,00;2.052.840,68;299.659,69;3.241.230,70;274.330,00;1.160.034,14;332.204,31;3.710.373,05;509.011,64;484.443,06;676.266,60;15.287.969,01
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;8.800,00;14.950,00;9.689,00;59.543,90;76.989,49;47.956,53;3.393.480,01;26.922,88;52.561,90;73.511,83;152.114,75;116.328,65;4.032.848,94
08 - Vice-Governadoria do Estado;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 -  ;135,48;42,34;0;0;1.058,47;0;0;3.216,67;0;0;0;523.189,43;527.642,39
08 - Vice-Governadoria do Estado;31901300 - Obrigações Patronais;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 -  ;82.532,96;82.162,78;82.516,98;83.042,96;83.445,56;81.568,76;81.619,72;79.688,47;79.688,47;79.688,47;79.431,19;156.887,10;1.052.273,42
