Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;5.729.449,92;5.729.449,92
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;1.956.275,00;1.952.125,00;2.414.149,94;1.978.750,06;1.947.150,00;2.476.347,75;4.535.891,66;4.038.854,54;4.594.736,88;5.492.203,79;4.984.456,09;4.395.481,48;45.446.557,02
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904600 - Auxílio Alimentação;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;262.215,00;255.667,50;323.055,00;261.495,00;258.390,00;259.897,50;473.220,50;399.918,50;431.096,50;496.440,00;447.817,50;394.875,00;4.678.425,50
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;151.502,00;147.719,00;186.654,00;151.086,00;149.292,00;150.163,00;273.806,00;231.049,00;249.093,00;286.832,00;258.739,00;228.150,00;3.130.756,50
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;266.676,00;0;0;0;0;0;0;0;0;0;0;266.676,00
08 - Vice-Governadoria do Estado;33903000 - Material de Consumo;212 - Transferências Voluntárias;782 - Transporte Rodoviário;0064 - Modernização dos Serviços Operacionais do DET;3010 -  ;0;0;17.000,00;0;-17.000,00;0;0;0;0;0;0;0;0
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;782 - Transporte Rodoviário;0064 - Modernização dos Serviços Operacionais do DET;3010 -  ;0;0;2.400,00;12.496,00;12.496,00;0;0;0;0;0;0;-12.496,00;14.896,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;60.042,02;0;512.700,00;60.000,02;59.100,00;57.750,00;60.000,00;0;809.592,04
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;839.439,17;0;8.000,00;-8.000,00;0;0;0;0;839.439,17
26 - Secretaria de Estado de Segurança - Em Extinç;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;158.882,80;18.884.677,95;0;0;0;0;0;6.503.576,16;25.547.136,91
25 - Secretaria de Estado de Administração Peniten;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;5393 -  ;0;0;0;0;4.769,56;0;0;0;0;0;0;-4.769,56;0
26 - Secretaria de Estado de Segurança - Em Extinç;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;6.462,73;0;0;0;0;0;4.255.658,68;4.262.121,41
26 - Secretaria de Estado de Segurança - Em Extinç;33903000 - Material de Consumo;212 - Transferências Voluntárias;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;0;195.267,00;174.900,00;0;0;0;0;0;370.167,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44905100 - Obras e Instalações;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;152.179,82;0;0;0;0;0;152.179,82
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;6.910,66;0;-6.910,66;0
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;0;0;0;2.622.280,73;0;2.622.280,73
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;0;3.920,00;-3.920,00;0
25 - Secretaria de Estado de Administração Peniten;44903000 - Material de Consumo;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;0;9.797,06;0;9.797,06
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;0;513.549,37;-221.235,00;292.314,37
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909200 - Despesas de Exercícios Anteriores;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;3.133,97;3.133,97
26 - Secretaria de Estado de Segurança - Em Extinç;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;181 - Policiamento;0053 - Atuação e desenvolvimento da Inteligência de ;5369 -  ;0;0;0;0;0;0;0;0;0;0;0;906.432,67;906.432,67
26 - Secretaria de Estado de Segurança - Em Extinç;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;181 - Policiamento;0067 - Gestão da Tecnologia da Informação, Comunicaç;8277 -  ;0;0;0;0;0;0;0;0;0;0;0;321.094,49;321.094,49
26 - Secretaria de Estado de Segurança - Em Extinç;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;0;0;0;0;0;0;0;314.393,13;314.393,13
26 - Secretaria de Estado de Segurança - Em Extinç;44909300 - Indenizações e Restituições;212 - Transferências Voluntárias;181 - Policiamento;0082 - Fortalecimento da Valorização Profissional;1024 -  ;0;0;0;0;0;0;0;0;0;0;0;517.940,21;517.940,21
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;469.800,00;0;110.000,00;1.130.975,50;0;0;939.600,00;-475.100,00;0;281.000,00;-540.557,09;1.915.718,41
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44905200 - Equipamentos e Material Permanente;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;217.005,00;0;0;0;0;0;0;0;217.005,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;7.929.830,25;7.037.600,00;0;887.200,00;-1.118.560,91;14.736.069,34
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;224 - Transferências Legais Recebidas da União;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;884.651,71;0;0;0;0;0;-116.515,99;768.135,72
25 - Secretaria de Estado de Administração Peniten;44905100 - Obras e Instalações;224 - Transferências Legais Recebidas da União;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;5393 -  ;0;0;0;0;0;0;1.293.838,10;0;0;0;0;-1.293.838,10;0
16 - Secretaria de Estado de Defesa Civil e Corpo ;44905200 - Equipamentos e Material Permanente;225 - Sistema Único de Saúde- SUS;182 - Defesa Civil;0299 - Ampliação da Capacidade para Atendimento e Re;3511 -  ;0;0;0;0;0;591.666,91;87.199,97;0;0;0;0;-90.650,91;588.215,97
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;1.800.000,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;428.841,12;0;240.105,61;348.944,19;62.100,00;19.720,00;47.717,00;567.300,73;30.500,00;301.506,59;-200.866,17;1.902.424,63
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;636.494,10;0;0;0;10.472,84;0;0;0;646.974,26
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 - Fornecimento de Alimentação ao Policial Milit;0;10.731.250,37;-41.151,36;2.668.811,82;2.023.098,49;4.882.029,08;201.000,11;-4.013.409,15;7.948.865,81;1.285.257,86;622.872,25;5.580.794,87;34.367.287,68
51 - Secretaria de Estado de Polícia Militar      ;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 - Fornecimento de Alimentação ao Policial Milit;0;0;153.925,58;105.916,66;-30;0;0;0;8.988,96;4.122,21;14.608,85;28.138,49;419.403,51
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 - Fornecimento de Alimentação ao Policial Milit;0;2.311.878,69;176.964,20;362.703,21;3.020.315,78;220.485,07;490.282,41;137.981,48;857.955,93;916.044,25;1.944.038,11;1.133.673,39;13.075.669,66
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 - Fornecimento de Alimentação ao Policial Milit;0;0;0;38.136,00;22.700,00;38.845,56;25.069,36;16.376,22;35.232,28;9.902,60;121.526,96;-4.693,41;311.895,57
08 - Vice-Governadoria do Estado;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;0;0;0;0;0;0;0;0;0;0;0;0;135,48
08 - Vice-Governadoria do Estado;31901300 - Obrigações Patronais;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;0;0;0;0;0;0;0;0;0;0;0;0;82.532,96
08 - Vice-Governadoria do Estado;31901600 - Outras Despesas Variáveis - Pessoal Civil;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;0;0;0;0;0;0;0;0;0;0;0;0;561.737,14
08 - Vice-Governadoria do Estado;31909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;1115 - Fiscalização e Educação no Trânsito - Operaçã;0;0;0;0;0;0;0;0;0;0;0;0;10.087,25
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;4442 - Fiscalização no Trânsito;0;0;0;0;0;0;0;0;0;0;0;0;58.548,69
08 - Vice-Governadoria do Estado;33904000 - Serviços de Tecnologia da Informação e Comuni;230 - Recursos Próprios;125 - Normatização e Fiscalização;0479 - Segurança no Trânsito;4442 - Fiscalização no Trânsito;0;0;0;0;0;0;0;0;0;0;0;0;135.000,00
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 - Apoio à operacionalização da Saúde do Policia;0;4.237.447,64;2.504.863,60;2.062.463,16;1.354.238,06;3.411.464,45;3.839.113,94;3.385.562,59;3.219.095,38;2.996.188,42;5.758.836,43;5.140.312,64;39.823.276,55
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 - Apoio à operacionalização da Saúde do Policia;0;5.311.976,30;7.593.981,26;8.363.655,84;6.326.496,21;476.765,20;5.116.031,68;8.709.205,51;1.679.867,20;3.824.466,11;282.706,42;1.588.883,68;55.735.199,78
51 - Secretaria de Estado de Polícia Militar      ;33904000 - Serviços de Tecnologia da Informação e Comuni;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 - Apoio à operacionalização da Saúde do Policia;0;0;0;0;0;0;0;0;0;0;0;0;37.191,33
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 - Apoio à operacionalização da Saúde do Policia;0;0;0;0;8.800,00;36.000,00;349.331,89;-1.622,00;-18,72;361.873,98;1.173.166,55;2.801.487,14;4.832.582,84
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;782 - Transporte Rodoviário;0479 - Segurança no Trânsito;3010 - Educação no Trânsito;0;0;0;0;0;0;0;0;0;0;0;0;1.492.558,00
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;11.200,00;0;51.906,92;40.000,00;-25,86;0;16.913,16;96.965,00;38.575,50;40.000,00;95.540,60;391.075,32
25 - Secretaria de Estado de Administração Peniten;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;51.375,68;0;1.855,00;132.362,90;0;0;0;0;0;62.446,52;-43.636,61;204.403,49
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;1.400,00;0;0;0;0;-17,8;0;24.550,00;9.500,00;13.730,06;8.200,00;57.362,26
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;150.544,92;1.939.718,82;0;0;0;0;0;0;0;0;0;2.090.263,74
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909300 - Indenizações e Restituições;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;8111 -  ;0;41.587,84;0;0;0;0;0;0;0;0;0;0;41.587,84
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903700 - Locação de Mão de Obra;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;584.856,88;61.512,08;0;1.480.711,20;0;0;0;0;0;0;29.253,70;2.156.333,86
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909300 - Indenizações e Restituições;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;430;1.777,20;22.449,09;1.115,00;5.888,52;5.929,00;11.637,75;6.262,61;0;10.182,42;30.353,31;96.024,90
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;332 - Relações de Trabalho;0125 - Capacitação Profissional e Trabalho;8297 -  ;0;1.865.000,00;0;646.757,93;1.092.000,00;1.701.195,37;730.000,00;1.189.927,36;801.000,00;1.227.470,00;0;3.602.686,21;12.856.036,87
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;8111 -  ;0;0;157.920,00;0;0;0;0;0;0;0;0;0;157.920,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;1.000.000,00;0;800.000,00;0;0;2.000.000,00;0;0;1.455.993,04;-123.205,28;5.132.787,76
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;200.000,00;0;200.000,00;0;0;200.000,00;0;0;0;135.358,94;735.358,94
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;1.362,22;24.813,74;23.174,28;0;0;0;0;0;0;-47.988,02;1.362,22
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44903000 - Material de Consumo;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;720.363,38;0;0;0;0;0;0;0;0;-209.771,20;510.592,18
25 - Secretaria de Estado de Administração Peniten;33901400 - Diárias - Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;1.583,00;9.298,36;9.561,54;3.578,00;3.067,50;1.403,30;0;1.356,00;1.721,48;31.569,18
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;51.906,92;0;0;0;0;0;0;0;51.906,92
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;8111 -  ;0;0;0;0;955.900,00;0;0;0;0;0;0;0;955.900,00
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;3836 -  ;0;0;0;0;4.812.749,99;0;0;0;187.250,01;0;0;-146,48;4.999.853,52
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;0;0;85.441,50;0;0;0;0;0;0;-55.842,57;29.598,93
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;1.211,49;0;1.903,77;49.177,06;27.232,37;91.000,00;44.235,60;214.760,29
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909100 - Sentenças Judiciais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;0;0;0;0;63.177,84;1.656,00;0;0;0;0;0;64.833,84
08 - Vice-Governadoria do Estado;33903000 - Material de Consumo;230 - Recursos Próprios;181 - Policiamento;0064 - Modernização dos Serviços Operacionais do DET;8286 -  ;0;0;0;0;0;12.000.000,00;0;5.000.000,00;0;0;0;-40.947,45;16.959.052,55
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;782 - Transporte Rodoviário;0064 - Modernização dos Serviços Operacionais do DET;3010 -  ;0;0;0;0;0;6.500.000,00;0;1.094.184,00;0;1.094.184,00;0;3.200.568,42;11.888.936,42
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909100 - Sentenças Judiciais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;21.207,30;0;1.192,00;0;53.382,08;17.887,02;93.668,40
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;334 - Fomento ao Trabalho;0125 - Capacitação Profissional e Trabalho;8299 -  ;0;0;0;0;0;0;39.539,69;0;-39.539,69;0;0;0;0
08 - Vice-Governadoria do Estado;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;11.734.524,57;0;11.666.392,49;9.900.091,06;5.984.432,76;39.285.440,88
08 - Vice-Governadoria do Estado;31901300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;28.637,00;0;194.117,74;168.751,33;119.147,39;510.653,46
08 - Vice-Governadoria do Estado;31901600 - Outras Despesas Variáveis - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;2.947.453,45;1.600.703,53;2.909.787,83;2.862.155,11;2.826.659,40;13.146.759,32
08 - Vice-Governadoria do Estado;31909100 - Sentenças Judiciais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;4.532,32;0;4.532,32;4.532,32;4.532,32;18.129,28
08 - Vice-Governadoria do Estado;31909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;23.200,76;0;35.687,19;0;176.670,97;235.558,92
08 - Vice-Governadoria do Estado;31911300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;220.508,00;0;2.608.343,88;2.893.701,21;-93.707,26;5.628.845,83
25 - Secretaria de Estado de Administração Peniten;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;263.866,89;238.204,13;509.092,42;244.256,80;1.255.420,24
08 - Vice-Governadoria do Estado;31900500 - Outros Benefícios Previdenciários do Servidor;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;10.049,44;12.064,97;19.274,93;41.389,34
08 - Vice-Governadoria do Estado;33900800 - Outros Benefícios Assistenciais do Servidor e;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;2.006.649,56;2.075.978,72;2.133.815,98;6.216.444,26
08 - Vice-Governadoria do Estado;33904600 - Auxílio Alimentação;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;1.763.066,45;2.059.789,18;1.140.957,49;4.963.813,12
08 - Vice-Governadoria do Estado;33904900 - Auxílio Transporte;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;884.816,92;1.031.723,55;375.726,65;2.292.267,12
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;0;0;0;0;0;0;0;0;0;260.250,00;0;958.972,95;1.219.222,95
08 - Vice-Governadoria do Estado;31919200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;20.020,73;20.020,73
08 - Vice-Governadoria do Estado;33903400 - Outras Despesas de Pessoal Decorrentes de Con;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;108.859,81;108.859,81
08 - Vice-Governadoria do Estado;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;11.183,23;11.183,23
08 - Vice-Governadoria do Estado;33904700 - Obrigações Tributárias e Contributivas;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;2.745.498,15;1.331.523,96;1.147.680,64;1.107.000,00;1.010.000,00;865.000,00;0;2.235.000,00;-1.070.000,00;0;0;232.728,33;11.331.431,08
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;541.475,03;1.824.901,17;0;0;0;0;0;0;-650.000,00;0;0;-440.721,22;1.318.964,52
08 - Vice-Governadoria do Estado;33901400 - Diárias - Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;543.610,00;69.893,50;27.903,00;11.893,00;35.096,70;90.162,60;60.635,60;36.187,60;60.399,40;44.689,85;41.114,49;106.939,07;1.136.135,01
08 - Vice-Governadoria do Estado;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;200.080,80;466.190,00;958;47.555,80;2.341.473,63;-2.180.268,10;147.281,40;0;181.517,00;0;24.193,40;-268,08;1.356.116,66
08 - Vice-Governadoria do Estado;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;260.991,28;0;0;0;0;0;0;115.594,43;0;0;0;1.971,46;382.045,66
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;85.778.161,56;1.803.142,08;10.148.255,29;1.346.854,52;2.321.337,42;19.280.863,39;2.155.328,14;4.885.567,34;1.606.291,16;508.248,67;4.934.091,15;3.029.441,69;143.764.873,65
08 - Vice-Governadoria do Estado;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;11.641.068,75;11.676.284,12;11.869.613,86;11.629.816,18;11.659.112,82;11.774.638,49;11.774.115,27;9.064,38;11.892.077,84;2.978,86;2.674,17;-2.224.783,39;103.717.535,45
