Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
26 - Secretaria de Estado de Segurança;33900800 - Outros Benefícios Assistenciais do Servidor e;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;248.469,56;389.899,61;179.713,68;300.000,00;0;-67.049,52;1.051.033,33
26 - Secretaria de Estado de Segurança;33901700 - Outras Despesas Variáveis - Pessoal Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;2.587.517,25;5.506.769,02;5.992.294,42;0;0;0;14.086.580,69
26 - Secretaria de Estado de Segurança;33901900 - Auxílio-Fardamento;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;224.120,70;738.903,16;226.387,41;0;0;0;1.189.411,27
26 - Secretaria de Estado de Segurança;33904600 - Auxílio Alimentação;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;394.651,60;390.646,93;9.046.749,07;-420;0;0;9.831.627,60
26 - Secretaria de Estado de Segurança;33904900 - Auxílio Transporte;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;4.339.190,91;7.983.925,65;3.814.165,66;0;0;0;16.137.282,22
26 - Secretaria de Estado de Segurança;33911700 - Outras Despesas Variáveis - Pessoal Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;32.662.571,69;9.332.163,34;4.666.081,67;0;0;-18.664.326,68;27.996.490,02
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;3.696.369,94;1.020.722,24;1.136.074,02;0;-117.240,80;-208.853,65;5.527.071,75
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;3.920.369,23;13.648.008,72;7.384.695,18;-244.823,94;-1.094.764,52;-2.738.045,97;20.875.438,70
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;3.926.483,19;4.414.241,70;1.430.373,73;5.287,20;130,63;-111.011,48;9.665.504,97
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2061 -  ;0;0;0;0;0;0;57.325,07;5.931.147,48;0;2.762.506,98;0;-5.137.401,03;3.613.578,50
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;0;0;32.364.581,11;-4.852.440,13;4.181.818,18;0;-133.069,41;-1.937.012,73;29.623.877,02
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;0;0;31.000.000,00;0;0;0;-31.000.000,00;0;0
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;0;0;0;30.000.000,00;0;0;0;-30.000.000,00;0;0
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;9.429.361,32;0;0;0;0;-4.712.489,16;4.716.872,16
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;3.069.998,98;0;0;0;0;-337.699,98;2.732.299,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;0;0;0;0;44.095.263,59;11.855.168,19;-10.909.637,97;13.604.139,63;0;-1.376.806,43;57.268.127,01
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;192 - Transferência proveniente de Auxílio Financei;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;6.380.000,00;0;0;0;0;0;6.380.000,00
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;8.014,51;24.000,00;0;0;0;32.014,51
25 - Secretaria de Estado de Administração Peniten;31909100 - Sentenças Judiciais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;4.974,75;524,21;0;0;-1.593,59;3.905,37
26 - Secretaria de Estado de Segurança;31909600 - Ressarcimento de Despesas de Pessoal Requisit;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;273.573,94;206.807,93;0;0;-1;480.380,87
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2061 -  ;0;0;0;0;0;0;0;479.023,82;0;0;0;-197.058,30;281.965,52
26 - Secretaria de Estado de Segurança;33906700 - Depósitos Compulsórios;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;0;0;212;0;0;-212;0
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8250 -  ;0;0;0;0;0;0;0;0;106.999,00;0;-15.300,18;0;91.698,82
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8250 -  ;0;0;0;0;0;0;0;0;7.950,90;0;0;0;7.950,90
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;37.500,00;0;0;37.500,00
25 - Secretaria de Estado de Administração Peniten;33903600 - Outros Serviços de Terceiros - Pessoa Física;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;204.716,57;0;0;204.716,57
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;1.028.688,96;0;-12.996,90;1.015.692,06
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;246.968,21;0;-246.968,21;0
25 - Secretaria de Estado de Administração Peniten;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;688.815,36;0;0;688.815,36
25 - Secretaria de Estado de Administração Peniten;33904900 - Auxílio Transporte;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;31.828,80;0;0;31.828,80
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;0;0;0;0;0;0;2.407,26;0;13.016,79;15.424,05
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;192 - Transferência proveniente de Auxílio Financei;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;0;0;0;593.310,30;0;0;593.310,30
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;0;0;0;0;0;0;0;3.622.586,08;-410.000,44;3.212.585,64
26 - Secretaria de Estado de Segurança;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;132.300,01;620.225,00;1.141.455,00;357.300,00;264.850,00;477.675,00;700.125,00;983.250,00;579.350,00;255.550,00;331.830,00;1.310.006,40;7.153.916,41
16 - Secretaria de Estado de Defesa Civil;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;30.900,00;0;0;0;274.300,00;38.200,00;287.245,42;240.120,00;59.100,00;0;262.500,00;1.192.365,42
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;640.392,95;0;-640.392,95;0;0;0;0;0;0;0;0
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;212 - Transferências Voluntárias;181 - Policiamento;0075 - EDUCAÇÃO EM SEGURANÇA CIDADÃ: EDUCANDO PARA P;5363 -  ;0;0;14.000,00;0;150.300,00;0;47.200,00;0;0;0;0;0;211.500,00
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8277 -  ;0;0;0;243.514,33;0;0;0;0;0;0;0;0;243.514,33
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;109.609,41;0;0;0;0;0;0;0;0;109.609,41
16 - Secretaria de Estado de Defesa Civil;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;182 - Defesa Civil;0009 - AMPLIAÇÃO DA CAPACIDADE DE PREP E ATEND. DA D;7988 -  ;0;0;0;831.600,00;2.649.000,00;3.369.000,00;-6.849.600,00;0;0;0;0;0;0
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;887.351,49;0;0;1.331.834,10;0;0;0;-2.903,28;2.216.282,31
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;1.227.500,00;210.194,20;112.840,00;8.000,00;0;189.910,20;274.251,82;-2.000,00;2.020.696,22
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;4.076.637,70;1.046.959,25;4.887.129,29;0;0;0;0;144.704,26;10.155.430,50
26 - Secretaria de Estado de Segurança;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;0;714.232,36;0;0;0;0;0;0;0;714.232,36
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;333.265,02;970.740,15;0;0;0;0;27.295,73;1.331.300,90
26 - Secretaria de Estado de Segurança;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;0;0;734.130,39;0;0;0;0;0;734.130,39
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;212 - Transferências Voluntárias;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;0;1.445.160,50;981.261,70;0;0;0;0;2.426.422,20
26 - Secretaria de Estado de Segurança;44903000 - Material de Consumo;212 - Transferências Voluntárias;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;0;172.000,00;0;0;0;0;-172.000,00;0
26 - Secretaria de Estado de Segurança;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;0;0;1.204.043,12;11.311,73;0;0;0;0;1.215.354,85
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0082 - FORTALECIMENTO DA VALORIZAÇÃO PROFISSIONAL;1024 -  ;0;0;0;0;0;0;14.890,94;0;0;0;0;0;14.890,94
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;17.820,54;0;0;0;0;-17.820,54;0
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;180,44;0;0;0;0;-180,44;0
26 - Secretaria de Estado de Segurança;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;21.355,08;11.065,09;0;7.734,79;0;40.154,96
21 - Secretaria de Estado da Casa Civil;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;782 - Transporte Rodoviário;0064 - MODERNIZAÇÃO DOS SERVIÇOS OPERACIONAIS DO DET;3010 -  ;0;0;0;0;0;0;0;0;413.000,00;945.000,00;-161.080,50;-142.376,86;1.054.542,64
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;8232 -  ;0;0;0;0;0;0;0;0;0;99.534,53;0;1.297,98;100.832,51
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;212 - Transferências Voluntárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;5424 -  ;0;0;0;0;0;0;0;0;0;0;699.218,00;700.352,00;1.399.570,00
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;8277 -  ;0;0;129.431,13;0;0;0;0;0;0;0;0;0;129.431,13
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;218 - Transferências Intraorçamentárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;262.660,00;0;3.452.700,00;0;0;27.494,50;0;0;0;0;3.742.854,50
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;471.954,46;0;977.834,00;0;1.184.395,82;0;0;0;-734.895,90;1.899.288,38
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;117.189,51;80.814,59;0;595.216,03;0;0;28.000,00;-325.974,07;495.246,06
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;218 - Transferências Intraorçamentárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;0;3.512.160,00;0;-833.668,64;-2.652.421,36;0;0;0;0;26.070,00
26 - Secretaria de Estado de Segurança;44905100 - Obras e Instalações;218 - Transferências Intraorçamentárias;181 - Policiamento;0078 - POLÍCIA PACIFICADORA;1142 -  ;0;0;0;0;1.034.090,19;0;0;0;0;0;0;0;1.034.090,19
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;218 - Transferências Intraorçamentárias;181 - Policiamento;0078 - POLÍCIA PACIFICADORA;1142 -  ;0;0;0;0;1.119.911,25;0;0;0;0;0;0;0;1.119.911,25
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;218 - Transferências Intraorçamentárias;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;0;0;970.673,35;0;0;0;0;0;0;0;970.673,35
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;0;0;77.030.268,20;23.682.143,85;-33.434.792,67;0;36.014.821,74;0;0;0;103.292.441,12
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;218 - Transferências Intraorçamentárias;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;0;0;17.819.390,03;0;-2.082.528,80;0;0;0;0;0;15.736.861,23
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;0;2.032.120,48;634.383,33;243.361,80;24.505,10;0;1.578.092,10;103.274,98;4.615.737,79
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;0;0;608.822,69;0;0;0;0;0;608.822,69
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;218 - Transferências Intraorçamentárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;5424 -  ;0;0;0;0;0;0;492.000,00;0;0;0;0;0;492.000,00
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;218 - Transferências Intraorçamentárias;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;0;0;0;1.752.258,52;-469.737,70;0;0;0;0;1.282.520,82
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8055 -  ;0;0;0;0;0;0;0;0;0;4.893,00;0;0;4.893,00
25 - Secretaria de Estado de Administração Peniten;33919300 - Indenizações e Restituições;218 - Transferências Intraorçamentárias;306 - Alimentação e Nutrição;0119 - GARANTIA DOS DIREITOS DOS CUSTODIADOS;8227 -  ;0;0;0;0;0;0;0;0;0;0;24,3;0;24,3
26 - Secretaria de Estado de Segurança;33919300 - Indenizações e Restituições;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;539.329,47;539.329,47
16 - Secretaria de Estado de Defesa Civil;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;225 - Sistema Único de Saúde - SUS;182 - Defesa Civil;0299 - AMPLIAÇÃO DA CAPACIDADE DO CBMERJ P/ ATEND. E;2676 -  ;0;0;0;0;35.592,00;0;74.490,48;0;-74.492,22;0;0;0;35.590,26
16 - Secretaria de Estado de Defesa Civil;33903000 - Material de Consumo;225 - Sistema Único de Saúde - SUS;182 - Defesa Civil;0299 - AMPLIAÇÃO DA CAPACIDADE DO CBMERJ P/ ATEND. E;2676 -  ;0;0;0;0;0;20.000,00;112.842,00;0;39.920,55;0;0;0;172.762,55
16 - Secretaria de Estado de Defesa Civil;33909200 - Despesas de Exercícios Anteriores;225 - Sistema Único de Saúde - SUS;182 - Defesa Civil;0299 - AMPLIAÇÃO DA CAPACIDADE DO CBMERJ P/ ATEND. E;2676 -  ;0;0;0;0;0;0;27.169,48;0;0;0;0;0;27.169,48
16 - Secretaria de Estado de Defesa Civil;44905200 - Equipamentos e Material Permanente;225 - Sistema Único de Saúde - SUS;182 - Defesa Civil;0299 - AMPLIAÇÃO DA CAPACIDADE DO CBMERJ P/ ATEND. E;2676 -  ;0;0;0;0;0;0;413.015,00;0;0;0;0;-6.945,00;406.070,00
21 - Secretaria de Estado da Casa Civil;31900500 - Outros Benefícios Previdenciários do Servidor;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;8,2;7,2;7,2;0;0;0;0;0;5,4;0;0;-1;27
21 - Secretaria de Estado da Casa Civil;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;11.549.007,29;11.604.785,58;11.482.889,51;-5.231.018,51;-11.472,34;0;0;0;9.496.722,07;9.320.068,31;9.316.956,99;8.916.638,10;66.444.577,00
21 - Secretaria de Estado da Casa Civil;31901300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;419.490,11;106.047,49;1.013.495,94;0;0;0;0;0;0;0;0;-4,2;1.539.029,34
21 - Secretaria de Estado da Casa Civil;31901600 - Outras Despesas Variáveis - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;2.219.719,23;3.504.150,91;17.817.205,27;0;0;0;0;0;17.896.240,10;3.056.003,54;3.143.453,14;-3.934,85;47.632.837,34
21 - Secretaria de Estado da Casa Civil;31903400 - Outras Despesas de Pessoal Decorrentes de Con;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;667.328,41;0;451.123,92;0;438.014,34;-72,84;-222,85;-140,1;-313,6;-72,02;0;-37.164,84;1.518.480,42
21 - Secretaria de Estado da Casa Civil;31909100 - Sentenças Judiciais;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;4.533,53;4.532,53;4.532,53;0;0;0;0;0;4.532,53;4.532,53;4.532,53;4.531,53;31.727,71
21 - Secretaria de Estado da Casa Civil;31909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;1.676.830,98;55.965,32;148.295,76;-9.234,02;0;-0,1;0;0;10.288,48;16.109,46;12.307,80;0;1.910.563,68
21 - Secretaria de Estado da Casa Civil;31909600 - Ressarcimento de Despesas de Pessoal Requisit;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;110.500,00;0;0;0;0;0;0;0;0;0;0;-26.732,40;83.767,60
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 - Fornecimento de Alimentação ao Policial Milit;0;3.532.599,30;184.834,18;787.513,72;15.062,72;12.230,00;1.368.233,78;890.399,56;2.699.313,16;370.855,11;295.043,47;299.093,31;11.611.678,31
21 - Secretaria de Estado da Casa Civil e Desenvol;31911300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;1.950.287,34
21 - Secretaria de Estado da Casa Civil e Desenvol;31919600 - Ressarcimento de Despesas de Pessoal Requisit;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;67.588,30
21 - Secretaria de Estado da Casa Civil e Desenvol;33903400 - Outras Despesas de Pessoal Decorrentes de Con;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;353.442,04
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;8111 - Manutenção e Operacionalização do Sistema de ;0;2.890.597,16;9.265.223,77;6.855.099,41;6.492.170,99;1.165.356,81;4.770.320,75;3.220.815,31;1.370.783,05;535.047,47;4.102.421,14;-12.581.870,53;28.660.065,33
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;221.746,00;564.261,72;730.451,88;1.109.716,51;625.504,63;592.971,16;61.440,87;830.796,39;729.585,42;1.897.544,93;542.686,29;7.906.705,80
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2297 -  ;0;5.680.458,31;18.456.158,19;-6.000.000,00;-14.634.081,51;-224.567,66;2.324.001,76;9.279.458,80;8.808.332,00;289.200,00;8.086.000,00;-11.329.163,19;20.735.796,70
26 - Secretaria de Estado de Segurança;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2297 -  ;0;69.161,13;0;194.031,06;0;0;0;0;25.661,58;24.698,28;26.501,29;-12.592,70;327.460,64
