Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;7.141,73;0;0;0;0;0;0;0;0;0;7.141,73
25 - Secretaria de Estado de Administração Peniten;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;58.949,63;20.325,22;0;19.876,31;42.638,01;20.560,72;22.000,00;17.700,00;60.000,00;0;262.049,89
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;0;18.000,00;8.000,00;7.140,00;10.600,00;21.305,04;8.000,00;993,36;4.000,00;59.354,89;29.845,00;167.238,29
26 - Secretaria de Estado de Segurança            ;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;200.000,00;0;200.000,00;0;0;0;200.000,00;0;0;100.000,00;700.000,00
26 - Secretaria de Estado de Segurança            ;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;430.000,00;111.688,74;0;0;0;402.193,42;0;0;0;-85.441,50;858.440,66
25 - Secretaria de Estado de Administração Peniten;33901400 - Diárias - Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;800;8.415,00;0;0;0;0;0;2.629,00;-253;11.591,00
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;17.075,00;0;0;0;103.813,84;0;8.000,00;36.700,00;-84.713,84;80.875,00
25 - Secretaria de Estado de Administração Peniten;33913000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;1.325,00;0;0;0;0;0;0;0;1.325,00
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;8111 -  ;0;0;0;0;61.710,68;0;0;0;0;0;0;0;61.710,68
26 - Secretaria de Estado de Segurança            ;44905100 - Obras e Instalações;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;0;0;0;0;0;897.471,72;0;0;0;0;168.438,30;1.065.910,02
21 - Secretaria de Estado da Casa Civil e Desenvol;31900500 - Outros Benefícios Previdenciários do Servidor;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;2.483,11;0;0;0;2.483,11
21 - Secretaria de Estado da Casa Civil e Desenvol;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;11.560.958,63;11.505.769,37;1.501.071,00;-4.768.438,77;19.799.360,23
21 - Secretaria de Estado da Casa Civil e Desenvol;31901300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;28.830,00;29.355,00;29.011,00;-53.972,60;33.223,40
21 - Secretaria de Estado da Casa Civil e Desenvol;31901600 - Outras Despesas Variáveis - Pessoal Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;19.222.707,85;2.899.373,87;0;0;22.122.081,72
21 - Secretaria de Estado da Casa Civil e Desenvol;31909100 - Sentenças Judiciais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;4.532,32;4.532,32;0;0;9.064,64
21 - Secretaria de Estado da Casa Civil e Desenvol;31909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;47.350,22;16.646,34;10.304,07;0;74.300,63
21 - Secretaria de Estado da Casa Civil e Desenvol;31911300 - Obrigações Patronais;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;2.685.303,59;2.695.251,27;300.323,00;-673.012,02;5.007.865,84
21 - Secretaria de Estado da Casa Civil e Desenvol;33900800 - Outros Benefícios Assistenciais do Servidor e;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;2.018.066,24;785.575,78;0;0;2.803.642,02
21 - Secretaria de Estado da Casa Civil e Desenvol;33904600 - Auxílio Alimentação;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;2.440.685,38;0;0;0;2.440.685,38
21 - Secretaria de Estado da Casa Civil e Desenvol;33904900 - Auxílio Transporte;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;1.215.303,29;1.054.953,04;0;0;2.270.256,33
21 - Secretaria de Estado da Casa Civil e Desenvol;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;0;0;0;910.000,00;780.000,00;0;1.690.000,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;13.137,59;0;-3.600,00;9.537,59
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;16.141.170,58;3.068.637,44;-2.683.565,28;16.526.242,74
25 - Secretaria de Estado de Administração Peniten;33903300 - Passagens e Despesas com Locomoção;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;1.056,00;0;0;1.056,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;3836 -  ;0;0;0;0;0;0;0;0;0;19.894.146,68;500.000,00;-256.442,82;20.137.703,86
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;0;0;0;0;0;0;0;0;0;7.695.209,16;16.908.770,03;15.597.936,49;40.201.915,68
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4120 -  ;0;0;0;0;0;0;0;0;0;84.990,30;9.840.144,95;-566.219,56;9.358.915,69
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;422 - Direitos Individuais, Coletivos e Difusos;0064 - Modernização dos Serviços Operacionais do DET;4119 -  ;0;0;0;0;0;0;0;0;0;8.392.969,37;1.474.145,54;-1.494.259,85;8.372.855,06
21 - Secretaria de Estado da Casa Civil e Desenvol;33901400 - Diárias - Civil;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;26.046,00;425;26.471,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;119.374,40;-67.555,53;51.818,87
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;10.930,00;0;10.930,00
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;250.328,00;0;250.328,00
21 - Secretaria de Estado da Casa Civil e Desenvol;31919600 - Ressarcimento de Despesas de Pessoal Requisit;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;518.712,96;-50.886,66;467.826,30
21 - Secretaria de Estado da Casa Civil e Desenvol;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;620;0;620
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;0;0;0;0;0;0;0;0;0;0;60.680,00;-60.680,00;0
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;0;0;0;0;0;0;0;0;0;0;52.252,84;21.030,80;73.283,64
21 - Secretaria de Estado da Casa Civil e Desenvol;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;0;0;0;0;0;0;0;0;0;0;519.623,06;0;519.623,06
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4120 -  ;0;0;0;0;0;0;0;0;0;0;0;16.663,44;16.663,44
21 - Secretaria de Estado da Casa Civil e Desenvol;33904700 - Obrigações Tributárias e Contributivas;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;3.542.174,19;1.600.000,00;1.550.000,00;272.178,40;909.571,20;806.818,24;960.000,00;970.000,00;950.000,00;0;0;693.883,32;12.254.625,35
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;250.000,00;0;9.950,00;0;0;0;948.952,91;0;0;466.594,05;0;-212.455,02;1.463.041,94
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;204.541,92;694.207,00;144.382,80;0;0;142.702,20;129.018,60;-40,6;336.988,50;452.700,00;-1.017,08;-110.493,78;1.992.989,56
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;61.340,40;0;0;0;14.782,03;0;17.101,68;10.938,78;0;0;0;7.566,41;111.729,30
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;25.743.141,86;3.342.095,34;22.629.786,44;3.332.172,88;15.196.872,35;8.945.583,88;11.226.041,50;13.092.728,80;14.631.859,79;1.450.808,80;9.273.505,71;6.890.993,30;135.755.590,65
16 - Secretaria de Estado de Defesa Civil         ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2300 -  ;1.800.000,00;0;0;0;0;9.000.000,00;1.800.000,00;2.200.000,00;2.200.000,00;6.100.000,00;0;1.100.000,00;24.200.000,00
21 - Secretaria de Estado da Casa Civil e Desenvol;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;11.457.056,80;10.309.429,38;12.938.944,19;12.570.985,46;12.636.514,67;11.526.096,08;11.526.130,97;11.496.836,36;10.878,53;3.012,98;9.647.177,89;8.880.699,86;113.003.763,17
21 - Secretaria de Estado da Casa Civil e Desenvol;31901300 - Obrigações Patronais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;316.486,51;469.024,20;838.604,95;413.612,30;416.676,17;495.917,84;332.521,07;488.017,59;883.981,00;298.998,76;380.268,97;504.903,60;5.839.012,96
21 - Secretaria de Estado da Casa Civil e Desenvol;31901600 - Outras Despesas Variáveis - Pessoal Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;1.738.106,97;4.028.302,08;18.119.206,74;3.496.946,57;3.457.979,30;4.110.933,11;2.862.371,38;4.041.125,74;526.585,87;0;3.362.834,17;3.797.555,80;49.541.947,73
21 - Secretaria de Estado da Casa Civil e Desenvol;31909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;2.080.776,90;362.993,53;424.152,98;401.790,14;6.405,53;44.382,63;511,27;193.497,90;0;0;1.810,31;15.313,65;3.531.634,84
21 - Secretaria de Estado da Casa Civil e Desenvol;31909600 - Ressarcimento de Despesas de Pessoal Requisit;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;237.221,73;0;0;0;0;0;0;0;0;0;0;0;237.221,73
21 - Secretaria de Estado da Casa Civil e Desenvol;31911300 - Obrigações Patronais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;2.363.127,33;2.704.115,55;3.142.572,95;2.735.583,46;2.731.922,09;2.743.307,42;2.737.885,27;2.684.915,89;0;0;2.386.211,35;1.850.950,42;26.080.591,73
21 - Secretaria de Estado da Casa Civil e Desenvol;31919600 - Ressarcimento de Despesas de Pessoal Requisit;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;595.926,76;0;0;0;0;0;0;0;0;0;120.299,30;-1.709,04;714.517,02
21 - Secretaria de Estado da Casa Civil e Desenvol;33900800 - Outros Benefícios Assistenciais do Servidor e;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;6.746,71;811.744,74;809.084,18;2.141.613,20;1.570.519,17;1.752.393,71;1.832.413,21;1.919.963,06;4.374,30;1.182.585,95;2.035.178,92;2.022.404,02;16.089.021,17
21 - Secretaria de Estado da Casa Civil e Desenvol;33903400 - Outras Despesas de Pessoal Decorrentes de Con;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;708.402,50;0;708.300,87;0;-202,49;0;853.417,44;409.914,34;406.993,24;-430,91;-89,56;23.162,88;3.109.468,31
21 - Secretaria de Estado da Casa Civil e Desenvol;33904600 - Auxílio Alimentação;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;1.341.545,12;1.716.381,05;1.665.726,43;4.763.069,09;2.245.613,90;2.104.366,75;2.653.747,18;2.113.295,07;0;2.119.559,28;2.181.577,00;2.305.161,69;25.210.042,56
21 - Secretaria de Estado da Casa Civil e Desenvol;33909100 - Sentenças Judiciais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;4.532,32;4.532,32;4.532,32;4.532,32;4.532,32;4.532,32;4.532,32;4.532,32;0;0;0;0;36.258,56
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;1.518.807,00;484.221,60;0;1.071.583,73;920.000,00;0;1.265.000,00;876.594,03;1.600,00;676.333,13;3.300,00;-408.430,40;6.409.009,09
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;3836 -  ;7.570.079,52;199.962,82;17.289.327,14;1.968.901,29;1.127.844,59;6.828.860,12;2.944.714,98;9.866.471,65;3.397.492,92;739.328,93;12.149.950,00;-2.330.082,13;61.752.851,83
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;42.206,20;240.295,63;321.615,00;180.000,00;45.000,00;423.780,00;120.000,00;117.000,00;79.455,00;54.840,00;308.525,00;-110.890,38;1.821.826,45
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;916.562,14;0;166.020,58;0;35.775,69;0;260.108,52;55.117,62;34.599,11;0;2.865,64;-33.573,67;1.437.475,63
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;60.764.785,07;1.397.683,34;20.537.114,32;28.592.216,59;18.159.249,99;27.137.264,99;19.875.186,66;21.836.646,63;32.888.703,20;7.321.614,05;1.333.828,41;19.843.232,43;259.687.525,68
21 - Secretaria de Estado da Casa Civil e Desenvol;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4111 -  ;37.217.786,70;16.793,64;25.250.331,26;1.015.521,78;7.421.275,01;2.964.998,59;3.352.861,32;0;3.125.139,11;2.425.729,07;1.932.534,54;2.770.050,16;87.493.021,18
21 - Secretaria de Estado da Casa Civil e Desenvol;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4120 -  ;6.966,00;0;0;0;0;0;0;0;0;0;0;0;6.966,00
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4120 -  ;135.236,73;177.879,45;57.795,77;0;0;36.120,63;29.700,00;495,65;0;34.948,80;1.240,28;22.974,83;496.392,14
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;125 - Normatização e Fiscalização;0064 - Modernização dos Serviços Operacionais do DET;4120 -  ;12.484.170,12;4.183.104,18;11.940,60;8.517.507,77;9.734.684,09;5.007.977,15;5.634.586,79;4.110.359,29;6.573.489,97;1.267.613,22;2.766.314,44;-1.123.109,10;59.168.638,52
16 - Secretaria de Estado de Defesa Civil         ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;182 - Defesa Civil;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -  ;400.000,00;447.763,92;4.971.211,79;3.685.316,40;12.483.280,03;-5.112.450,44;2.461.881,03;6.948.923,77;2.366.724,04;6.094.582,07;2.784.574,97;892.971,73;38.424.779,31
21 - Secretaria de Estado da Casa Civil e Desenvol;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;422 - Direitos Individuais, Coletivos e Difusos;0064 - Modernização dos Serviços Operacionais do DET;4119 -  ;91.278,92;-28.862,40;1.126,23;45.853,02;0;0;6.474,62;15.319,25;0;11.438,48;0;-18.638,26;123.989,86
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;422 - Direitos Individuais, Coletivos e Difusos;0064 - Modernização dos Serviços Operacionais do DET;4119 -  ;7.127.861,52;614.227,25;10.339.337,51;2.098.494,39;74.668,69;7.103.424,80;1.210.798,05;6.040.593,53;8.576.591,39;7.536,35;15.739.497,81;410.329,23;59.343.360,52
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;782 - Transporte Rodoviário;0064 - Modernização dos Serviços Operacionais do DET;3010 -  ;4.400,00;41.160,00;0;0;0;0;0;0;0;0;0;-41.160,00;4.400,00
08 - Vice-Governadoria do Estado;33904700 - Obrigações Tributárias e Contributivas;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;0467 - Despesas Obrigatórias de caráter Primário;0;0;0;0;0;0;0;0;0;0;0;0;2.745.498,15
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2010 - Prestação de Serviços entre Órgãos Estaduais/;0;0;0;0;0;0;0;0;0;0;0;0;541.475,03
08 - Vice-Governadoria do Estado;33901400 - Diárias - Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;543.610,00
08 - Vice-Governadoria do Estado;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;200.080,80
08 - Vice-Governadoria do Estado;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;260.991,28
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;85.778.161,56
08 - Vice-Governadoria do Estado;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;11.641.068,75
08 - Vice-Governadoria do Estado;31901300 - Obrigações Patronais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;262.764,88
08 - Vice-Governadoria do Estado;31901600 - Outras Despesas Variáveis - Pessoal Civil;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;2.414.066,29
08 - Vice-Governadoria do Estado;31909100 - Sentenças Judiciais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;4.532,32
08 - Vice-Governadoria do Estado;31909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;1.140.072,71
08 - Vice-Governadoria do Estado;31911300 - Obrigações Patronais;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;2.598.267,35
08 - Vice-Governadoria do Estado;33900800 - Outros Benefícios Assistenciais do Servidor e;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;1.280.045,11
08 - Vice-Governadoria do Estado;33903400 - Outras Despesas de Pessoal Decorrentes de Con;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;270.660,13
08 - Vice-Governadoria do Estado;33904600 - Auxílio Alimentação;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;1.782.030,77
08 - Vice-Governadoria do Estado;33904900 - Auxílio Transporte;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;910.263,23
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;1.096.612,90;1.039.158,33;2.997.800,00;6.070.571,23
16 - Secretaria de Estado de Defesa Civil e Corpo ;31909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;438.300,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;33901900 - Auxílio-Fardamento;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;81.654,86;86.831,57;51.179,00;91.524,98;142.665,45;95.425,49;95.619,74;203.368,88;983.896,08
16 - Secretaria de Estado de Defesa Civil e Corpo ;33904600 - Auxílio Alimentação;232 - Taxas pelo Exercício do Poder de Polícia e po;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;77.874,53;84.163,89;66.206,94;93.429,22;74.221,34;75.653,50;68.404,73;58.179,14;637.072,85
